data_id,vehicle_id,driving_vehicle_speed,nearby_vehicle_speed,nearby_vehicle_distance,latitude,longitude,is_rash,datetime
679,1,56.45,42.19,0.47,12.99317,80.13431,1,2023-02-7 20:40:00
680,1,62.57,44.16,1.07,13.09478,80.15532,0,2023-02-7 20:40:00
681,1,41.83,72.04,0.66,12.8917,80.21305,1,2023-02-7 20:40:00
682,1,9.46,76.72,0.44,13.01523,80.23839,0,2023-02-7 20:40:00
683,1,46.0,46.99,0.53,12.95168,80.1882,1,2023-02-7 20:40:00
684,1,36.41,25.68,0.56,12.89668,80.21605,1,2023-02-7 20:40:00
685,1,61.55,31.2,0.46,13.03618,80.2194,1,2023-02-7 20:40:00
686,1,30.96,22.79,1.57,13.07747,80.1594,1,2023-02-7 20:40:00
687,1,41.75,7.51,1.17,12.90548,80.24044,1,2023-02-7 20:40:00
688,1,64.91,57.64,1.39,13.07196,80.20641,0,2023-02-7 20:40:00
689,1,79.16,49.61,1.55,12.93136,80.22174,1,2023-02-7 20:40:00
690,1,54.21,37.14,1.28,13.08525,80.20862,0,2023-02-7 20:40:00
691,1,3.14,40.13,1.49,13.09566,80.22859,0,2023-02-7 20:40:00
692,1,71.2,57.56,0.53,13.02933,80.15553,1,2023-02-7 20:40:00
693,1,75.2,24.33,0.62,12.94813,80.14766,1,2023-02-7 20:40:00
694,1,67.39,29.63,1.09,13.04993,80.15965,0,2023-02-7 20:40:00
695,1,54.18,30.41,0.95,12.95556,80.23669,0,2023-02-7 20:40:00
696,1,45.15,49.35,0.17,13.10213,80.12665,1,2023-02-7 20:40:00
697,1,22.52,55.78,0.21,13.03237,80.16116,0,2023-02-7 20:40:00
698,1,22.2,63.76,0.55,13.11847,80.16879,0,2023-02-7 20:40:00
699,1,54.99,5.64,1.81,13.0155,80.20467,1,2023-02-7 20:40:00
700,1,24.26,14.02,1.67,12.88949,80.19077,1,2023-02-7 20:40:00
701,1,43.76,24.52,0.79,12.97475,80.13858,1,2023-02-8 20:40:00
702,1,56.64,45.98,0.6,13.04571,80.19786,1,2023-02-8 20:40:00
703,1,57.97,6.86,1.97,12.963,80.14812,1,2023-02-8 20:40:00
704,1,17.31,36.24,1.29,13.06502,80.16093,0,2023-02-8 20:40:00
705,1,26.76,32.75,0.87,12.89069,80.24294,0,2023-02-8 20:40:00
706,1,0.73,6.81,0.72,13.0682,80.15012,0,2023-02-8 20:40:00
707,1,67.57,40.17,1.47,13.04797,80.12976,1,2023-02-8 20:40:00
708,1,48.28,4.87,0.01,12.98198,80.1271,1,2023-02-8 20:40:00
709,1,59.16,77.75,1.92,13.02897,80.17085,1,2023-02-8 20:40:00
710,1,69.0,26.41,1.44,13.07233,80.2249,1,2023-02-8 20:40:00
711,1,64.69,11.38,1.57,12.89456,80.22446,1,2023-02-8 20:40:00
712,1,9.23,11.01,1.1,12.92567,80.17129,0,2023-02-8 20:40:00
713,1,33.5,12.49,1.27,13.04719,80.14462,1,2023-02-8 20:40:00
714,1,35.08,70.65,1.64,12.93679,80.16532,1,2023-02-8 20:40:00
715,1,17.57,39.04,1.95,12.90288,80.22308,0,2023-02-8 20:40:00
716,1,12.42,75.54,0.06,12.89001,80.15145,0,2023-02-8 20:40:00
717,1,36.04,19.48,0.7,12.95605,80.12571,1,2023-02-8 20:40:00
718,1,46.99,77.71,0.58,13.03411,80.16423,1,2023-02-8 20:40:00
719,1,1.54,44.52,0.86,12.97045,80.21507,0,2023-02-8 20:40:00
720,1,25.81,67.16,0.47,13.09042,80.24418,1,2023-02-8 20:40:00
721,1,46.17,17.29,1.22,13.05088,80.24777,1,2023-02-8 20:40:00
722,1,25.82,13.65,0.38,13.03688,80.16496,1,2023-02-8 20:40:00
723,1,47.71,53.45,0.69,13.07042,80.12782,1,2023-02-8 20:40:00
724,1,29.7,54.97,0.42,13.00264,80.17018,1,2023-02-8 20:40:00
725,1,75.17,26.18,0.03,12.94756,80.24186,1,2023-02-8 20:40:00
726,1,22.79,11.33,1.49,13.00464,80.13584,1,2023-02-8 20:40:00
727,1,13.55,32.16,0.11,13.07189,80.24749,0,2023-02-8 20:40:00
728,1,17.7,9.02,1.01,13.10445,80.13945,1,2023-02-8 20:40:00
729,1,59.15,58.06,0.2,13.08651,80.15729,1,2023-02-8 20:40:00
730,1,43.69,64.97,1.35,13.04865,80.14056,0,2023-02-8 20:40:00
731,1,75.42,78.61,0.89,12.95412,80.13537,0,2023-02-8 20:40:00
732,1,24.67,58.15,1.07,13.05427,80.24789,0,2023-02-8 20:40:00
733,1,23.91,66.83,0.1,12.95835,80.23567,0,2023-02-8 20:40:00
734,1,54.22,77.09,0.63,13.08297,80.1803,1,2023-02-8 20:40:00
735,1,36.82,71.4,0.54,13.02944,80.21743,1,2023-02-8 20:40:00
736,1,56.71,31.35,1.05,13.0492,80.19324,0,2023-02-8 20:40:00
737,1,71.57,67.32,0.26,12.95832,80.19765,1,2023-02-8 20:40:00
738,1,24.65,19.77,0.84,13.08198,80.13379,1,2023-02-8 20:40:00
739,1,21.87,22.78,1.09,13.00622,80.15785,0,2023-02-8 20:40:00
740,1,14.36,15.89,0.79,13.05156,80.20499,0,2023-02-8 20:40:00
741,1,77.73,11.31,1.63,13.11641,80.18282,1,2023-02-8 20:40:00
742,1,56.44,1.79,1.1,13.08212,80.13741,1,2023-02-8 20:40:00
743,1,16.3,37.28,1.65,13.07679,80.16927,0,2023-02-8 20:40:00
744,1,6.77,30.59,1.88,13.11288,80.18587,0,2023-02-8 20:40:00
745,1,55.87,38.45,0.95,13.09137,80.1508,0,2023-02-8 20:40:00
746,1,43.39,15.82,0.16,12.97246,80.21577,1,2023-02-8 20:40:00
747,1,62.35,33.51,0.85,12.9493,80.14798,0,2023-02-8 20:40:00
748,1,73.2,36.95,1.02,13.10751,80.17389,0,2023-02-8 20:40:00
749,1,63.34,6.95,1.55,12.9377,80.15424,1,2023-02-8 20:40:00
750,1,45.21,55.37,0.6,12.94205,80.17293,1,2023-02-8 20:40:00
751,1,61.93,64.62,0.38,12.91919,80.18053,1,2023-02-8 20:40:00
752,1,61.05,20.81,1.25,12.9736,80.19624,1,2023-02-8 20:40:00
753,1,23.79,41.4,0.22,12.99858,80.14557,0,2023-02-8 20:40:00
754,1,45.8,69.45,0.93,13.03164,80.16268,0,2023-02-8 20:40:00
755,1,46.71,38.68,1.65,13.11517,80.24072,1,2023-02-8 20:40:00
756,1,51.54,40.86,0.55,13.0557,80.15339,1,2023-02-8 20:40:00
757,1,44.1,53.99,0.75,12.99086,80.15804,0,2023-02-8 20:40:00
758,1,28.06,74.07,1.35,13.0461,80.1349,0,2023-02-8 20:40:00
759,1,53.12,44.57,0.49,13.06197,80.18529,1,2023-02-8 20:40:00
760,1,41.56,21.81,0.8,12.92014,80.17565,1,2023-02-8 20:40:00
761,1,60.63,11.47,1.04,12.92665,80.1438,1,2023-02-8 20:40:00
762,1,47.11,51.8,1.26,12.91285,80.19858,0,2023-02-8 20:40:00
763,1,78.01,57.68,0.64,12.92557,80.24189,1,2023-02-8 20:40:00
764,1,9.42,59.93,0.13,13.10586,80.20164,0,2023-02-8 20:40:00
765,1,57.52,60.37,1.72,12.91344,80.12525,1,2023-02-8 20:40:00
766,1,25.08,64.96,1.91,12.98051,80.18074,1,2023-02-8 20:40:00
767,1,19.98,30.75,1.91,12.90289,80.12145,0,2023-02-8 20:40:00
768,1,57.51,61.19,1.51,12.91918,80.13065,1,2023-02-8 20:40:00
769,1,51.66,19.47,1.76,12.89244,80.2343,1,2023-02-8 20:40:00
770,1,8.57,23.89,0.06,13.10517,80.13593,0,2023-02-8 20:40:00
771,1,12.75,69.56,1.81,13.11538,80.24531,0,2023-02-8 20:40:00
772,1,40.41,55.85,0.0,12.96414,80.20336,1,2023-02-8 20:40:00
773,1,57.56,39.51,1.12,13.02809,80.16582,0,2023-02-8 20:40:00
774,1,40.4,75.77,0.24,13.11014,80.23675,1,2023-02-8 20:40:00
775,1,13.13,53.68,0.28,12.9706,80.18518,0,2023-02-8 20:40:00
776,1,45.62,18.38,0.67,12.96431,80.22757,1,2023-02-8 20:40:00
777,1,42.93,37.43,0.74,13.05111,80.20863,0,2023-02-8 20:40:00
778,1,8.76,32.89,1.95,12.93974,80.21259,0,2023-02-8 20:40:00
779,1,51.04,16.42,0.03,12.95692,80.24656,1,2023-02-8 20:40:00
780,1,57.59,46.09,0.75,12.92516,80.13953,0,2023-02-8 20:40:00
781,1,3.13,50.15,0.79,12.91167,80.2036,0,2023-02-8 20:40:00
782,1,32.4,42.09,0.45,12.96172,80.21444,1,2023-02-8 20:40:00
783,1,24.59,65.27,0.45,13.07799,80.22538,0,2023-02-8 20:40:00
784,1,33.9,0.99,0.97,13.0071,80.14708,1,2023-02-8 20:40:00
785,1,50.51,77.5,1.62,13.09528,80.19584,1,2023-02-8 20:40:00
786,1,21.53,37.47,0.05,12.91041,80.14553,0,2023-02-8 20:40:00
787,1,78.79,45.63,0.22,12.99881,80.20684,1,2023-02-8 20:40:00
788,1,27.29,64.8,0.9,12.99548,80.16487,0,2023-02-8 20:40:00
789,1,53.27,60.8,0.59,12.98083,80.21451,1,2023-02-8 20:40:00
790,1,59.43,6.29,0.09,12.99216,80.14167,1,2023-02-8 20:40:00
791,1,51.73,14.46,1.67,13.09953,80.13923,1,2023-02-8 20:40:00
792,1,78.21,54.44,0.59,13.03244,80.14524,1,2023-02-8 20:40:00
793,1,75.36,55.35,1.5,12.9351,80.16167,1,2023-02-8 20:40:00
794,1,56.74,54.78,1.0,12.88963,80.24172,0,2023-02-8 20:40:00
795,1,42.2,43.14,0.99,13.05386,80.16807,0,2023-02-8 20:40:00
796,1,11.47,26.36,0.62,12.98983,80.18959,0,2023-02-8 20:40:00
797,1,67.93,19.49,1.41,13.06481,80.24271,1,2023-02-8 20:40:00
798,1,17.49,46.26,0.98,13.05424,80.14041,0,2023-02-8 20:40:00
799,1,70.17,37.54,0.29,13.10698,80.20686,1,2023-02-8 20:40:00
800,1,2.37,22.83,1.18,12.92215,80.1681,0,2023-02-8 20:40:00
801,1,9.96,55.5,0.09,13.11399,80.181,0,2023-02-9 20:40:00
802,1,48.14,79.75,0.74,13.07911,80.23518,0,2023-02-9 20:40:00
803,1,10.14,6.96,1.56,13.09445,80.20634,1,2023-02-9 20:40:00
804,1,37.01,34.72,1.69,12.9154,80.21077,1,2023-02-9 20:40:00
805,1,74.96,25.53,1.09,13.0963,80.15835,0,2023-02-9 20:40:00
806,1,10.05,1.46,1.55,13.01609,80.15439,1,2023-02-9 20:40:00
807,1,4.23,74.91,0.2,13.02145,80.15035,0,2023-02-9 20:40:00
808,1,0.38,36.16,0.0,13.01916,80.22301,0,2023-02-9 20:40:00
809,1,49.54,41.8,1.08,12.91069,80.18485,0,2023-02-9 20:40:00
810,1,7.26,27.33,0.56,13.1073,80.24984,0,2023-02-9 20:40:00
811,1,15.23,33.03,1.66,12.92102,80.20246,0,2023-02-9 20:40:00
812,1,54.17,38.29,0.94,13.06643,80.14266,0,2023-02-9 20:40:00
813,1,28.71,64.83,1.97,12.93835,80.16491,1,2023-02-9 20:40:00
814,1,75.93,72.18,1.13,12.88817,80.22308,0,2023-02-9 20:40:00
815,1,77.89,38.69,1.36,13.09339,80.19651,0,2023-02-9 20:40:00
816,1,12.23,13.36,0.54,13.11587,80.21086,0,2023-02-9 20:40:00
817,1,60.01,1.58,1.07,12.97561,80.23478,1,2023-02-9 20:40:00
818,1,63.8,62.98,1.68,13.04971,80.14221,1,2023-02-9 20:40:00
819,1,28.56,50.93,0.14,13.03128,80.19377,1,2023-02-9 20:40:00
820,1,13.53,22.94,0.78,12.95381,80.2274,0,2023-02-9 20:40:00
821,1,67.39,43.21,1.77,13.02608,80.16452,1,2023-02-9 20:40:00
822,1,21.96,69.1,0.3,12.90868,80.24614,0,2023-02-9 20:40:00
823,1,21.31,15.26,0.46,13.09082,80.12143,1,2023-02-9 20:40:00
824,1,6.8,67.82,0.84,12.95435,80.13649,0,2023-02-9 20:40:00
825,1,74.47,1.17,0.65,13.09796,80.1325,1,2023-02-9 20:40:00
826,1,69.82,41.69,1.34,13.06001,80.19151,0,2023-02-9 20:40:00
827,1,65.52,11.29,1.89,13.07127,80.17119,1,2023-02-9 20:40:00
828,1,49.25,6.34,1.49,13.07546,80.15023,1,2023-02-9 20:40:00
829,1,70.75,21.1,0.98,12.91258,80.24562,1,2023-02-9 20:40:00
830,1,45.18,49.72,1.6,13.02963,80.14391,1,2023-02-9 20:40:00
831,1,78.88,23.98,1.85,12.93879,80.12184,1,2023-02-9 20:40:00
832,1,4.16,53.89,0.18,12.91029,80.22588,0,2023-02-9 20:40:00
833,1,50.46,42.07,0.79,13.01197,80.24566,0,2023-02-9 20:40:00
834,1,40.76,39.02,0.3,13.01758,80.15937,1,2023-02-9 20:40:00
835,1,30.75,54.1,0.42,12.88915,80.19803,1,2023-02-9 20:40:00
836,1,53.41,33.13,0.51,12.93496,80.18738,1,2023-02-9 20:40:00
837,1,70.82,39.62,1.21,12.90151,80.23344,0,2023-02-9 20:40:00
838,1,53.74,49.99,1.34,12.88664,80.18944,0,2023-02-9 20:40:00
839,1,33.25,77.46,0.3,12.98435,80.15509,1,2023-02-9 20:40:00
840,1,22.53,54.01,0.66,12.88727,80.12145,0,2023-02-9 20:40:00
841,1,72.08,70.62,1.14,13.10167,80.21442,0,2023-02-9 20:40:00
842,1,68.2,3.53,0.11,13.04186,80.20596,1,2023-02-9 20:40:00
843,1,65.79,54.05,0.57,13.07773,80.12151,1,2023-02-9 20:40:00
844,1,36.67,7.96,0.29,12.97385,80.16174,1,2023-02-9 20:40:00
845,1,1.88,14.18,0.12,12.97558,80.19763,0,2023-02-9 20:40:00
846,1,49.56,22.1,1.71,12.95256,80.19827,1,2023-02-9 20:40:00
847,1,54.31,69.42,0.89,12.97246,80.20405,0,2023-02-9 20:40:00
848,1,48.2,75.86,1.01,12.95892,80.2056,0,2023-02-9 20:40:00
849,1,77.66,42.72,1.66,13.03951,80.14085,1,2023-02-9 20:40:00
850,1,20.24,72.27,0.35,13.02696,80.13072,0,2023-02-9 20:40:00
851,1,8.76,45.71,1.19,12.90483,80.23098,0,2023-02-9 20:40:00
852,1,43.09,58.51,1.92,12.90712,80.19971,1,2023-02-9 20:40:00
853,1,46.11,41.7,0.91,13.00163,80.18319,0,2023-02-9 20:40:00
854,1,42.29,7.13,0.33,12.96946,80.12307,1,2023-02-9 20:40:00
855,1,16.42,60.26,0.3,12.8918,80.1564,0,2023-02-9 20:40:00
856,1,20.75,26.01,0.74,12.96037,80.14288,0,2023-02-9 20:40:00
857,1,8.13,46.18,0.9,12.95187,80.23872,0,2023-02-9 20:40:00
858,1,52.0,0.54,1.24,12.92627,80.23688,1,2023-02-9 20:40:00
859,1,78.8,74.34,0.64,13.00072,80.20644,1,2023-02-9 20:40:00
860,1,61.69,35.88,0.84,13.11826,80.1884,0,2023-02-9 20:40:00
861,1,39.37,14.22,0.09,12.98634,80.23366,1,2023-02-9 20:40:00
862,1,69.92,24.13,0.07,12.97474,80.19385,1,2023-02-9 20:40:00
863,1,31.83,25.76,1.72,13.01938,80.20489,1,2023-02-9 20:40:00
864,1,18.27,30.18,0.45,12.89585,80.248,0,2023-02-9 20:40:00
865,1,29.69,18.0,0.02,12.95596,80.23209,1,2023-02-9 20:40:00
866,1,54.81,6.42,1.3,12.97438,80.19213,1,2023-02-9 20:40:00
867,1,32.31,29.68,1.43,13.02815,80.14822,1,2023-02-9 20:40:00
868,1,61.42,32.47,1.66,13.07697,80.16437,1,2023-02-9 20:40:00
869,1,31.09,79.99,0.84,13.02967,80.16159,0,2023-02-9 20:40:00
870,1,23.28,3.12,0.31,13.11718,80.15738,1,2023-02-9 20:40:00
871,1,51.24,72.64,0.58,12.97014,80.23564,1,2023-02-9 20:40:00
872,1,36.86,18.03,1.93,12.96404,80.22329,1,2023-02-9 20:40:00
873,1,52.25,22.33,1.18,12.91507,80.22206,1,2023-02-9 20:40:00
874,1,4.52,37.63,0.52,13.06574,80.12947,0,2023-02-9 20:40:00
875,1,61.8,60.5,0.36,12.95996,80.21373,1,2023-02-9 20:40:00
876,1,55.51,37.28,0.53,12.99432,80.19828,1,2023-02-9 20:40:00
877,1,4.08,9.22,0.01,12.97526,80.16904,0,2023-02-9 20:40:00
878,1,61.07,3.77,1.64,13.09887,80.23682,1,2023-02-9 20:40:00
879,1,49.08,10.58,1.98,12.9099,80.1376,1,2023-02-9 20:40:00
880,1,16.32,29.11,1.0,13.04357,80.24174,0,2023-02-9 20:40:00
881,1,15.77,7.94,0.61,12.89213,80.21964,1,2023-02-9 20:40:00
882,1,25.67,25.54,1.35,13.01529,80.18584,0,2023-02-9 20:40:00
883,1,10.48,21.57,1.71,12.91112,80.17737,0,2023-02-9 20:40:00
884,1,45.68,2.29,1.12,13.01524,80.16365,1,2023-02-9 20:40:00
885,1,27.85,40.09,1.44,12.95888,80.22154,1,2023-02-9 20:40:00
886,1,53.65,63.52,1.11,12.9757,80.20296,0,2023-02-9 20:40:00
887,1,29.43,0.27,0.65,13.07072,80.21042,1,2023-02-9 20:40:00
888,1,62.33,65.04,0.53,12.90125,80.17261,1,2023-02-9 20:40:00
889,1,6.46,14.17,1.75,12.88976,80.16398,0,2023-02-9 20:40:00
890,1,49.89,41.97,1.09,12.94189,80.22668,0,2023-02-9 20:40:00
891,1,8.58,39.63,1.31,12.92288,80.16517,0,2023-02-9 20:40:00
892,1,64.79,46.05,0.34,13.09922,80.19865,1,2023-02-9 20:40:00
893,1,45.21,73.37,0.07,12.97905,80.14575,1,2023-02-9 20:40:00
894,1,31.75,51.59,1.26,13.03261,80.24557,0,2023-02-9 20:40:00
895,1,31.08,47.55,1.01,13.0444,80.20313,0,2023-02-9 20:40:00
896,1,31.31,42.5,1.38,13.09026,80.1244,0,2023-02-9 20:40:00
897,1,16.9,46.73,1.87,13.0566,80.16547,0,2023-02-9 20:40:00
898,1,63.46,17.84,0.21,13.02208,80.21635,1,2023-02-9 20:40:00
899,1,4.2,21.31,1.48,13.08489,80.19275,0,2023-02-9 20:40:00
900,1,52.14,41.02,0.05,13.02636,80.19056,1,2023-02-9 20:40:00
901,1,58.66,53.7,0.27,12.94648,80.13681,1,2023-02-10 20:40:00
902,1,33.79,52.98,0.7,12.95409,80.14346,1,2023-02-10 20:40:00
903,1,76.76,45.14,1.78,12.89005,80.14391,1,2023-02-10 20:40:00
904,1,79.07,65.54,0.13,12.93582,80.13558,1,2023-02-10 20:40:00
905,1,21.77,63.85,1.31,12.95156,80.24241,0,2023-02-10 20:40:00
906,1,6.11,29.89,1.35,13.11795,80.1274,0,2023-02-10 20:40:00
907,1,61.93,73.15,1.45,13.09874,80.21535,1,2023-02-10 20:40:00
908,1,69.06,51.72,0.1,12.91434,80.19873,1,2023-02-10 20:40:00
909,1,31.22,5.11,0.97,12.93863,80.2381,1,2023-02-10 20:40:00
910,1,59.24,46.76,1.72,13.01865,80.23436,1,2023-02-10 20:40:00
911,1,26.53,9.09,1.4,13.0438,80.22238,1,2023-02-10 20:40:00
912,1,6.06,9.4,0.85,12.90067,80.24012,0,2023-02-10 20:40:00
913,1,61.17,55.29,1.8,12.9265,80.24086,1,2023-02-10 20:40:00
914,1,54.38,41.39,1.53,12.88939,80.24214,1,2023-02-10 20:40:00
915,1,61.76,66.73,0.49,13.0947,80.21461,1,2023-02-10 20:40:00
916,1,74.12,41.39,0.83,12.94812,80.13919,0,2023-02-10 20:40:00
917,1,79.87,67.57,0.25,12.98586,80.20498,1,2023-02-10 20:40:00
918,1,1.33,45.75,0.05,12.91481,80.19027,0,2023-02-10 20:40:00
919,1,22.13,69.15,0.57,13.08358,80.17277,0,2023-02-10 20:40:00
920,1,14.94,45.6,1.37,12.99396,80.16303,0,2023-02-10 20:40:00
921,1,10.55,29.81,1.07,13.05552,80.18245,0,2023-02-10 20:40:00
922,1,64.38,40.74,0.07,13.04876,80.24362,1,2023-02-10 20:40:00
923,1,34.89,29.76,0.78,12.98936,80.17008,0,2023-02-10 20:40:00
924,1,60.78,69.01,1.76,13.07648,80.23766,1,2023-02-10 20:40:00
925,1,34.66,31.62,1.96,13.09115,80.14334,1,2023-02-10 20:40:00
926,1,70.07,47.87,0.21,13.01591,80.20946,1,2023-02-10 20:40:00
927,1,60.26,31.87,0.57,13.02699,80.15854,1,2023-02-10 20:40:00
928,1,17.21,11.6,0.14,12.94479,80.1222,1,2023-02-10 20:40:00
929,1,14.93,10.01,0.44,12.95147,80.1672,1,2023-02-10 20:40:00
930,1,5.48,76.96,0.61,13.00975,80.20095,0,2023-02-10 20:40:00
931,1,6.68,35.77,0.13,13.05891,80.21673,0,2023-02-10 20:40:00
932,1,4.18,66.27,1.76,13.10925,80.1686,0,2023-02-10 20:40:00
933,1,70.36,72.64,1.89,12.92555,80.14017,1,2023-02-10 20:40:00
934,1,43.58,70.21,0.72,12.98341,80.15496,0,2023-02-10 20:40:00
935,1,10.15,22.72,0.35,13.03544,80.21551,0,2023-02-10 20:40:00
936,1,44.45,27.56,0.71,13.08065,80.19654,1,2023-02-10 20:40:00
937,1,37.37,34.02,1.47,12.97775,80.174,1,2023-02-10 20:40:00
938,1,16.68,73.87,0.33,12.96499,80.17678,0,2023-02-10 20:40:00
939,1,79.5,36.96,1.05,13.05631,80.1498,0,2023-02-10 20:40:00
940,1,48.8,58.4,1.14,13.0799,80.12879,0,2023-02-10 20:40:00
941,1,7.29,25.57,1.81,12.995,80.21465,0,2023-02-10 20:40:00
942,1,4.21,40.84,0.17,13.00155,80.18622,0,2023-02-10 20:40:00
943,1,63.57,68.55,1.04,12.88863,80.19273,0,2023-02-10 20:40:00
944,1,31.15,67.13,1.18,13.00757,80.24865,0,2023-02-10 20:40:00
945,1,77.31,9.29,1.63,12.91518,80.23158,1,2023-02-10 20:40:00
946,1,45.32,60.73,0.23,12.97496,80.19604,1,2023-02-10 20:40:00
947,1,66.66,35.7,0.7,13.05568,80.1477,1,2023-02-10 20:40:00
948,1,37.03,44.29,1.96,13.02526,80.16584,1,2023-02-10 20:40:00
949,1,0.58,44.3,0.97,12.97128,80.21582,0,2023-02-10 20:40:00
950,1,48.53,19.81,0.69,12.92596,80.2418,1,2023-02-10 20:40:00
951,1,63.18,21.39,1.38,13.04505,80.13448,1,2023-02-10 20:40:00
952,1,7.47,34.01,1.39,13.10317,80.16326,0,2023-02-10 20:40:00
953,1,71.62,75.21,1.45,13.01757,80.21153,1,2023-02-10 20:40:00
954,1,69.02,58.53,0.98,12.95453,80.17252,0,2023-02-10 20:40:00
955,1,79.33,22.17,1.57,12.91128,80.15331,1,2023-02-10 20:40:00
956,1,73.09,16.99,1.69,13.04955,80.2188,1,2023-02-10 20:40:00
957,1,72.7,25.31,1.02,12.9362,80.16294,0,2023-02-10 20:40:00
958,1,22.37,62.31,1.82,13.07712,80.22501,0,2023-02-10 20:40:00
959,1,8.54,20.81,0.38,12.94804,80.12183,0,2023-02-10 20:40:00
960,1,11.42,4.7,0.16,12.96078,80.23604,1,2023-02-10 20:40:00
961,1,18.88,27.84,1.73,12.98096,80.16081,0,2023-02-10 20:40:00
962,1,1.6,37.22,0.08,13.06425,80.23464,0,2023-02-10 20:40:00
963,1,52.67,10.61,0.39,12.96649,80.12153,1,2023-02-10 20:40:00
964,1,76.35,54.86,0.57,13.1153,80.14838,1,2023-02-10 20:40:00
965,1,28.07,15.46,0.65,13.03587,80.19472,1,2023-02-10 20:40:00
966,1,74.09,6.32,0.82,13.09395,80.18725,1,2023-02-10 20:40:00
967,1,2.88,36.07,1.52,12.94181,80.14754,0,2023-02-10 20:40:00
968,1,46.93,27.66,0.27,12.92872,80.21369,1,2023-02-10 20:40:00
969,1,17.78,50.24,0.63,12.93613,80.25287,0,2023-02-10 20:40:00
970,1,23.21,41.75,1.61,12.97082,80.19976,1,2023-02-10 20:40:00
971,1,52.94,74.32,0.6,12.95917,80.22943,1,2023-02-10 20:40:00
972,1,6.14,40.78,0.37,13.08463,80.15245,0,2023-02-10 20:40:00
973,1,61.76,34.65,1.06,12.99047,80.22554,0,2023-02-10 20:40:00
974,1,34.89,40.21,0.99,12.987,80.18576,0,2023-02-10 20:40:00
975,1,45.22,79.64,1.71,12.98875,80.22298,1,2023-02-10 20:40:00
976,1,26.0,57.03,1.93,13.03335,80.17579,1,2023-02-10 20:40:00
977,1,36.93,69.17,0.53,12.96719,80.174,1,2023-02-10 20:40:00
978,1,65.6,33.11,1.68,12.94464,80.21093,1,2023-02-10 20:40:00
979,1,55.44,0.7,0.32,12.94114,80.2523,1,2023-02-10 20:40:00
980,1,24.69,10.26,1.92,12.9261,80.1328,1,2023-02-10 20:40:00
981,1,58.48,53.18,1.55,12.90003,80.25383,1,2023-02-10 20:40:00
982,1,0.6,24.33,0.14,12.92978,80.20019,0,2023-02-10 20:40:00
983,1,62.14,72.92,1.94,12.88444,80.17479,1,2023-02-10 20:40:00
984,1,14.48,26.8,0.47,13.02506,80.16105,0,2023-02-10 20:40:00
985,1,9.26,28.53,1.9,12.97198,80.20256,0,2023-02-10 20:40:00
986,1,24.4,13.38,1.93,13.09244,80.22645,1,2023-02-10 20:40:00
987,1,48.34,58.14,0.18,12.97906,80.24775,1,2023-02-10 20:40:00
988,1,51.07,6.95,1.63,12.91159,80.21897,1,2023-02-10 20:40:00
989,1,65.1,62.22,0.95,12.90299,80.13199,0,2023-02-10 20:40:00
990,1,59.72,58.3,0.6,13.00019,80.15368,1,2023-02-10 20:40:00
991,1,66.39,60.94,1.4,12.96143,80.17052,0,2023-02-10 20:40:00
992,1,70.49,15.21,0.7,13.00423,80.14735,1,2023-02-10 20:40:00
993,1,72.66,12.18,0.23,12.91652,80.16494,1,2023-02-10 20:40:00
994,1,9.81,66.87,0.37,12.90881,80.18958,0,2023-02-10 20:40:00
995,1,13.41,27.22,1.21,12.89642,80.22028,0,2023-02-10 20:40:00
996,1,28.23,22.52,1.68,12.9512,80.20987,1,2023-02-10 20:40:00
997,1,8.86,43.18,1.2,13.00741,80.22951,0,2023-02-10 20:40:00
998,1,76.5,10.2,1.42,13.0023,80.19831,1,2023-02-10 20:40:00
999,1,44.47,13.63,0.37,12.98255,80.24246,1,2023-02-10 20:40:00
1000,1,56.61,29.11,0.97,13.09358,80.1393,0,2023-02-10 20:40:00
1001,1,9.07,76.26,0.04,12.94063,80.23227,0,2023-02-11 20:40:00
1002,1,22.85,39.32,0.93,13.01045,80.13943,0,2023-02-11 20:40:00
1003,1,15.15,8.94,1.97,12.98912,80.14101,1,2023-02-11 20:40:00
1004,1,79.89,42.58,0.87,13.05335,80.20444,0,2023-02-11 20:40:00
1005,1,27.53,14.75,1.11,13.11001,80.17255,1,2023-02-11 20:40:00
1006,1,51.6,4.35,1.58,12.95916,80.21913,1,2023-02-11 20:40:00
1007,1,57.06,58.96,0.81,12.91236,80.16235,0,2023-02-11 20:40:00
1008,1,34.31,76.46,0.32,13.10523,80.14879,1,2023-02-11 20:40:00
1009,1,76.08,16.11,1.73,12.9639,80.19947,1,2023-02-11 20:40:00
1010,1,78.67,55.4,1.48,12.92724,80.24278,1,2023-02-11 20:40:00
1011,1,18.88,45.84,1.37,12.96094,80.13076,0,2023-02-11 20:40:00
1012,1,9.34,78.89,0.61,12.93809,80.20535,0,2023-02-11 20:40:00
1013,1,30.62,69.91,0.34,13.10435,80.16451,1,2023-02-11 20:40:00
1014,1,32.43,11.04,0.21,12.94335,80.1372,1,2023-02-11 20:40:00
1015,1,10.74,67.81,0.69,12.97823,80.16385,0,2023-02-11 20:40:00
1016,1,47.93,13.81,1.0,12.92721,80.15444,1,2023-02-11 20:40:00
1017,1,57.53,28.83,1.05,12.99952,80.16215,0,2023-02-11 20:40:00
